dataset,seed,cell_id,comparison,family,treatment,reference,rmse_treatment,rmse_reference,delta_rmse,relative_delta,direction,n_future_points
isu_ilcc_lpo,2027,ISU-ILCC_G57C3,Ag-Abc,secondary,Ag,Abc,0.24604547600209467,0.24604547600209467,0.0,0.0,equal,280
isu_ilcc_lpo,2027,ISU-ILCC_G57C4,Ag-Abc,secondary,Ag,Abc,0.27399180012299024,0.27399180012299024,0.0,0.0,equal,280
isu_ilcc_lpo,2027,ISU-ILCC_G60C1,Ag-Abc,secondary,Ag,Abc,0.07791270958328461,0.07791270958328461,0.0,0.0,equal,280
isu_ilcc_lpo,2027,ISU-ILCC_G60C2,Ag-Abc,secondary,Ag,Abc,0.09086462329933233,0.09086462329933233,0.0,0.0,equal,280
isu_ilcc_lpo,2027,ISU-ILCC_G60C3,Ag-Abc,secondary,Ag,Abc,0.05882361906438344,0.05882361906438344,0.0,0.0,equal,280
isu_ilcc_lpo,2027,ISU-ILCC_G60C4,Ag-Abc,secondary,Ag,Abc,0.06727988922494331,0.06727988922494331,0.0,0.0,equal,280
isu_ilcc_lpo,2028,ISU-ILCC_G10C1,Ag-A0,primary,Ag,A0,0.05428545864188532,0.04416115658585313,0.010124302056032188,0.22925808196054973,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G10C2,Ag-A0,primary,Ag,A0,0.06387168252939811,0.05506822608619652,0.008803456443201588,0.15986453657362815,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G10C3,Ag-A0,primary,Ag,A0,0.05313051132054368,0.051719944426377236,0.0014105668941664443,0.02727317111050594,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G10C4,Ag-A0,primary,Ag,A0,0.0795207744368533,0.06176603092207765,0.017754743514775656,0.2874515854381927,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G13C1,Ag-A0,primary,Ag,A0,0.044587408441709865,0.050709201141576274,-0.006121792699866409,-0.12072350898951897,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G13C2,Ag-A0,primary,Ag,A0,0.04179394649443462,0.0496522979480593,-0.007858351453624686,-0.1582676286572923,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G13C3,Ag-A0,primary,Ag,A0,0.053134319259651584,0.04413799619368795,0.008996323065963631,0.2038226435673618,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G13C4,Ag-A0,primary,Ag,A0,0.07546125013231031,0.056103988534595285,0.019357261597715024,0.3450246961636033,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G14C1,Ag-A0,primary,Ag,A0,0.11540844166573594,0.034903308295159155,0.08050513337057678,2.3065187027483662,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G14C2,Ag-A0,primary,Ag,A0,0.13990073308954615,0.023755542289817515,0.11614519079972863,4.889182885524472,worse,175
isu_ilcc_lpo,2028,ISU-ILCC_G14C3,Ag-A0,primary,Ag,A0,0.1479061061497634,0.011309510033740474,0.13659659611602293,12.078029526345924,worse,117
isu_ilcc_lpo,2028,ISU-ILCC_G14C4,Ag-A0,primary,Ag,A0,0.15581024390815737,0.021506616881918395,0.13430362702623896,6.24475842777272,worse,117
isu_ilcc_lpo,2028,ISU-ILCC_G37C1,Ag-A0,primary,Ag,A0,0.0573233507370608,0.18031883207043392,-0.12299548133337312,-0.6821000331531104,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G37C2,Ag-A0,primary,Ag,A0,0.031238742818868074,0.1903976587457442,-0.15915891592687614,-0.8359289550898098,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G37C3,Ag-A0,primary,Ag,A0,0.025416002813503504,0.21408173475410147,-0.18866573194059796,-0.8812789757954044,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G37C4,Ag-A0,primary,Ag,A0,0.0633776916759479,0.20670919906826216,-0.14333150739231426,-0.6933968494792605,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G39C1,Ag-A0,primary,Ag,A0,0.037306290528315175,0.15453603980225825,-0.11722974927394307,-0.7585916490674169,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G39C2,Ag-A0,primary,Ag,A0,0.03301005698111968,0.17576416961365507,-0.1427541126325354,-0.8121912045345838,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G39C3,Ag-A0,primary,Ag,A0,0.029444937568006736,0.20647296586695044,-0.1770280282989437,-0.8573908334954572,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G39C4,Ag-A0,primary,Ag,A0,0.037418807721355675,0.16330712079676274,-0.12588831307540707,-0.7708684866967698,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G42C1,Ag-A0,primary,Ag,A0,0.05520661558499874,0.030542331257781892,0.024664284327216845,0.8075442610796981,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G42C2,Ag-A0,primary,Ag,A0,0.13571679512476753,0.02816330692075988,0.10755348820400765,3.8189225614243214,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G42C3,Ag-A0,primary,Ag,A0,0.06675940615567495,0.027707439789586032,0.03905196636608892,1.4094397267540675,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G43C1,Ag-A0,primary,Ag,A0,0.14547791247768194,0.05001398715339957,0.09546392532428237,1.908744548429658,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G43C2,Ag-A0,primary,Ag,A0,0.07789696280592061,0.06083817684471948,0.017058785961201126,0.28039607440474706,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G43C3,Ag-A0,primary,Ag,A0,0.11829671584904508,0.08453533748315278,0.0337613783658923,0.3993759222008272,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G43C4,Ag-A0,primary,Ag,A0,0.08881006389402138,0.0628129586614794,0.025997105232541978,0.41388124021747336,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G49C1,Ag-A0,primary,Ag,A0,0.23414603515370497,0.12556902139646936,0.10857701375723561,0.8646799389669249,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G49C2,Ag-A0,primary,Ag,A0,0.16689111845032548,0.14626523506586425,0.020625883384461224,0.14101699132519935,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G49C3,Ag-A0,primary,Ag,A0,0.10008862810831301,0.16858415737564966,-0.06849552926733665,-0.4062987313494154,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G49C4,Ag-A0,primary,Ag,A0,0.09384775082524598,0.137385341455416,-0.04353759063017003,-0.31690128050741684,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G50C1,Ag-A0,primary,Ag,A0,0.131282471650676,0.04831917519692648,0.08296329645374952,1.7169849467758858,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G50C2,Ag-A0,primary,Ag,A0,0.1324748210839694,0.0634844233252135,0.06899039775875591,1.0867295337210012,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G50C3,Ag-A0,primary,Ag,A0,0.19974471629355317,0.1400864952498852,0.05965822104366797,0.4258670397688949,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G50C4,Ag-A0,primary,Ag,A0,0.16802928586060906,0.09622292601996375,0.0718063598406453,0.7462500134920793,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G56C1,Ag-A0,primary,Ag,A0,0.10637239220466248,0.08834120556061321,0.018031186644049263,0.20410845119922655,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G56C2,Ag-A0,primary,Ag,A0,0.1050673588436519,0.11083831267267975,-0.005770953829027856,-0.05206641719700523,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G56C3,Ag-A0,primary,Ag,A0,0.0189627777960437,0.14376295200175637,-0.12480017420571267,-0.8680969086123661,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G56C4,Ag-A0,primary,Ag,A0,0.10012853258773058,0.08473413272768679,0.01539439986004379,0.18167885083001134,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G57C1,Ag-A0,primary,Ag,A0,0.3261785479042997,0.21168517382363042,0.11449337408066926,0.5408662874805849,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G57C2,Ag-A0,primary,Ag,A0,0.3611216947662493,0.2090548262318188,0.15206686853443047,0.7274018556539088,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G57C3,Ag-A0,primary,Ag,A0,0.2552385769504391,0.12575098415102673,0.12948759279941238,1.0297143491449576,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G57C4,Ag-A0,primary,Ag,A0,0.2827751692405777,0.13766562589529047,0.14510954334528725,1.0540724483805324,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G60C1,Ag-A0,primary,Ag,A0,0.07864288664724454,0.043204152637843746,0.0354387340094008,0.8202622166082943,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G60C2,Ag-A0,primary,Ag,A0,0.09413476974415676,0.12685150327703268,-0.03271673353287592,-0.2579136445976948,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G60C3,Ag-A0,primary,Ag,A0,0.05955520193482041,0.02959919365668105,0.02995600827813936,1.0120548764130868,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G60C4,Ag-A0,primary,Ag,A0,0.06800587376742395,0.03750767465591261,0.030498199111511345,0.8131188987665939,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G10C1,Abc-A0,primary,Abc,A0,0.05428545864188532,0.04416115658585313,0.010124302056032188,0.22925808196054973,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G10C2,Abc-A0,primary,Abc,A0,0.06387168252939811,0.05506822608619652,0.008803456443201588,0.15986453657362815,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G10C3,Abc-A0,primary,Abc,A0,0.05313051132054368,0.051719944426377236,0.0014105668941664443,0.02727317111050594,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G10C4,Abc-A0,primary,Abc,A0,0.0795207744368533,0.06176603092207765,0.017754743514775656,0.2874515854381927,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G13C1,Abc-A0,primary,Abc,A0,0.044587408441709865,0.050709201141576274,-0.006121792699866409,-0.12072350898951897,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G13C2,Abc-A0,primary,Abc,A0,0.04179394649443462,0.0496522979480593,-0.007858351453624686,-0.1582676286572923,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G13C3,Abc-A0,primary,Abc,A0,0.053134319259651584,0.04413799619368795,0.008996323065963631,0.2038226435673618,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G13C4,Abc-A0,primary,Abc,A0,0.07546125013231031,0.056103988534595285,0.019357261597715024,0.3450246961636033,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G14C1,Abc-A0,primary,Abc,A0,0.11540844166573594,0.034903308295159155,0.08050513337057678,2.3065187027483662,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G14C2,Abc-A0,primary,Abc,A0,0.13990073308954615,0.023755542289817515,0.11614519079972863,4.889182885524472,worse,175
isu_ilcc_lpo,2028,ISU-ILCC_G14C3,Abc-A0,primary,Abc,A0,0.1479061061497634,0.011309510033740474,0.13659659611602293,12.078029526345924,worse,117
isu_ilcc_lpo,2028,ISU-ILCC_G14C4,Abc-A0,primary,Abc,A0,0.15581024390815737,0.021506616881918395,0.13430362702623896,6.24475842777272,worse,117
isu_ilcc_lpo,2028,ISU-ILCC_G37C1,Abc-A0,primary,Abc,A0,0.0573233507370608,0.18031883207043392,-0.12299548133337312,-0.6821000331531104,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G37C2,Abc-A0,primary,Abc,A0,0.031238742818868074,0.1903976587457442,-0.15915891592687614,-0.8359289550898098,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G37C3,Abc-A0,primary,Abc,A0,0.025416002813503504,0.21408173475410147,-0.18866573194059796,-0.8812789757954044,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G37C4,Abc-A0,primary,Abc,A0,0.0633776916759479,0.20670919906826216,-0.14333150739231426,-0.6933968494792605,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G39C1,Abc-A0,primary,Abc,A0,0.037306290528315175,0.15453603980225825,-0.11722974927394307,-0.7585916490674169,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G39C2,Abc-A0,primary,Abc,A0,0.03301005698111968,0.17576416961365507,-0.1427541126325354,-0.8121912045345838,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G39C3,Abc-A0,primary,Abc,A0,0.029444937568006736,0.20647296586695044,-0.1770280282989437,-0.8573908334954572,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G39C4,Abc-A0,primary,Abc,A0,0.037418807721355675,0.16330712079676274,-0.12588831307540707,-0.7708684866967698,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G42C1,Abc-A0,primary,Abc,A0,0.05520661558499874,0.030542331257781892,0.024664284327216845,0.8075442610796981,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G42C2,Abc-A0,primary,Abc,A0,0.13571679512476753,0.02816330692075988,0.10755348820400765,3.8189225614243214,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G42C3,Abc-A0,primary,Abc,A0,0.06675940615567495,0.027707439789586032,0.03905196636608892,1.4094397267540675,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G43C1,Abc-A0,primary,Abc,A0,0.14547791247768194,0.05001398715339957,0.09546392532428237,1.908744548429658,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G43C2,Abc-A0,primary,Abc,A0,0.07789696280592061,0.06083817684471948,0.017058785961201126,0.28039607440474706,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G43C3,Abc-A0,primary,Abc,A0,0.11829671584904508,0.08453533748315278,0.0337613783658923,0.3993759222008272,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G43C4,Abc-A0,primary,Abc,A0,0.08881006389402138,0.0628129586614794,0.025997105232541978,0.41388124021747336,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G49C1,Abc-A0,primary,Abc,A0,0.23414603515370497,0.12556902139646936,0.10857701375723561,0.8646799389669249,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G49C2,Abc-A0,primary,Abc,A0,0.16689111845032548,0.14626523506586425,0.020625883384461224,0.14101699132519935,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G49C3,Abc-A0,primary,Abc,A0,0.10008862810831301,0.16858415737564966,-0.06849552926733665,-0.4062987313494154,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G49C4,Abc-A0,primary,Abc,A0,0.09384775082524598,0.137385341455416,-0.04353759063017003,-0.31690128050741684,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G50C1,Abc-A0,primary,Abc,A0,0.131282471650676,0.04831917519692648,0.08296329645374952,1.7169849467758858,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G50C2,Abc-A0,primary,Abc,A0,0.1324748210839694,0.0634844233252135,0.06899039775875591,1.0867295337210012,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G50C3,Abc-A0,primary,Abc,A0,0.19974471629355317,0.1400864952498852,0.05965822104366797,0.4258670397688949,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G50C4,Abc-A0,primary,Abc,A0,0.16802928586060906,0.09622292601996375,0.0718063598406453,0.7462500134920793,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G56C1,Abc-A0,primary,Abc,A0,0.10637239220466248,0.08834120556061321,0.018031186644049263,0.20410845119922655,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G56C2,Abc-A0,primary,Abc,A0,0.1050673588436519,0.11083831267267975,-0.005770953829027856,-0.05206641719700523,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G56C3,Abc-A0,primary,Abc,A0,0.0189627777960437,0.14376295200175637,-0.12480017420571267,-0.8680969086123661,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G56C4,Abc-A0,primary,Abc,A0,0.10012853258773058,0.08473413272768679,0.01539439986004379,0.18167885083001134,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G57C1,Abc-A0,primary,Abc,A0,0.3261785479042997,0.21168517382363042,0.11449337408066926,0.5408662874805849,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G57C2,Abc-A0,primary,Abc,A0,0.3611216947662493,0.2090548262318188,0.15206686853443047,0.7274018556539088,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G57C3,Abc-A0,primary,Abc,A0,0.2552385769504391,0.12575098415102673,0.12948759279941238,1.0297143491449576,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G57C4,Abc-A0,primary,Abc,A0,0.2827751692405777,0.13766562589529047,0.14510954334528725,1.0540724483805324,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G60C1,Abc-A0,primary,Abc,A0,0.07864288664724454,0.043204152637843746,0.0354387340094008,0.8202622166082943,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G60C2,Abc-A0,primary,Abc,A0,0.09413476974415676,0.12685150327703268,-0.03271673353287592,-0.2579136445976948,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G60C3,Abc-A0,primary,Abc,A0,0.05955520193482041,0.02959919365668105,0.02995600827813936,1.0120548764130868,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G60C4,Abc-A0,primary,Abc,A0,0.06800587376742395,0.03750767465591261,0.030498199111511345,0.8131188987665939,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G10C1,Ac-A0,primary,Ac,A0,0.062055379578292005,0.04416115658585313,0.017894222992438875,0.4052027703950858,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G10C2,Ac-A0,primary,Ac,A0,0.06969116909051223,0.05506822608619652,0.014622943004315714,0.2655422925994909,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G10C3,Ac-A0,primary,Ac,A0,0.06318620845801388,0.051719944426377236,0.011466264031636648,0.22169907873661288,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G10C4,Ac-A0,primary,Ac,A0,0.07582018671729762,0.06176603092207765,0.014054155795219972,0.22753859338882101,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G13C1,Ac-A0,primary,Ac,A0,0.05314967249102321,0.050709201141576274,0.0024404713494469363,0.04812679542383884,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G13C2,Ac-A0,primary,Ac,A0,0.04536282084560835,0.0496522979480593,-0.00428947710245095,-0.08639030376676872,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G13C3,Ac-A0,primary,Ac,A0,0.06380190682817613,0.04413799619368795,0.019663910634488177,0.44550981762285474,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G13C4,Ac-A0,primary,Ac,A0,0.08664998032947832,0.056103988534595285,0.030545991794883036,0.5444531234360909,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G14C1,Ac-A0,primary,Ac,A0,0.12712271765763314,0.034903308295159155,0.09221940936247398,2.6421394952771333,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G14C2,Ac-A0,primary,Ac,A0,0.15180144960086187,0.023755542289817515,0.12804590731104434,5.390148780814381,worse,175
isu_ilcc_lpo,2028,ISU-ILCC_G14C3,Ac-A0,primary,Ac,A0,0.1597517956057893,0.011309510033740474,0.14844228557204883,13.125439133011978,worse,117
isu_ilcc_lpo,2028,ISU-ILCC_G14C4,Ac-A0,primary,Ac,A0,0.16745763945782186,0.021506616881918395,0.14595102257590345,6.786331080208678,worse,117
isu_ilcc_lpo,2028,ISU-ILCC_G37C1,Ac-A0,primary,Ac,A0,0.048596418393893,0.18031883207043392,-0.13172241367654092,-0.7304972651169853,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G37C2,Ac-A0,primary,Ac,A0,0.04244683017341279,0.1903976587457442,-0.14795082857233144,-0.7770622262215104,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G37C3,Ac-A0,primary,Ac,A0,0.03647132509843722,0.21408173475410147,-0.17761040965566424,-0.8296383148224723,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G37C4,Ac-A0,primary,Ac,A0,0.07493064852371373,0.20670919906826216,-0.13177855054454843,-0.6375069476275743,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G39C1,Ac-A0,primary,Ac,A0,0.04594704032090303,0.15453603980225825,-0.10858899948135523,-0.7026775088859784,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G39C2,Ac-A0,primary,Ac,A0,0.041589501122343164,0.17576416961365507,-0.1341746684913119,-0.7633789570777678,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G39C3,Ac-A0,primary,Ac,A0,0.036434412157379,0.20647296586695044,-0.17003855370957144,-0.8235390671878223,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G39C4,Ac-A0,primary,Ac,A0,0.03566180178492326,0.16330712079676274,-0.12764531901183948,-0.781627392541537,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G42C1,Ac-A0,primary,Ac,A0,0.05411184507849024,0.030542331257781892,0.02356951382070835,0.7716998948697822,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G42C2,Ac-A0,primary,Ac,A0,0.14218830195859547,0.02816330692075988,0.11402499503783559,4.048707609467016,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G42C3,Ac-A0,primary,Ac,A0,0.07576273059904198,0.027707439789586032,0.04805529080945595,1.7343822155491158,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G43C1,Ac-A0,primary,Ac,A0,0.15325229432912169,0.05001398715339957,0.10323830717572212,2.064188701034302,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G43C2,Ac-A0,primary,Ac,A0,0.07572743178548426,0.06083817684471948,0.014889254940764776,0.24473539006218767,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G43C3,Ac-A0,primary,Ac,A0,0.11706379778461118,0.08453533748315278,0.032528460301458395,0.3847912751036341,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G43C4,Ac-A0,primary,Ac,A0,0.08770613322948369,0.0628129586614794,0.024893174568004287,0.3963063529957592,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G49C1,Ac-A0,primary,Ac,A0,0.22265993574170737,0.12556902139646936,0.097090914345238,0.7732075416808809,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G49C2,Ac-A0,primary,Ac,A0,0.15596107237871012,0.14626523506586425,0.009695837312845873,0.06628941804578353,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G49C3,Ac-A0,primary,Ac,A0,0.09040275593672072,0.16858415737564966,-0.07818140143892895,-0.4637529567189419,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G49C4,Ac-A0,primary,Ac,A0,0.08236999345043815,0.137385341455416,-0.05501534800497786,-0.4004455455157224,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G50C1,Ac-A0,primary,Ac,A0,0.12986617582571694,0.04831917519692648,0.08154700062879046,1.6876736884775623,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G50C2,Ac-A0,primary,Ac,A0,0.13134572939319025,0.0634844233252135,0.06786130606797676,1.0689441994352171,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G50C3,Ac-A0,primary,Ac,A0,0.1988734319577189,0.1400864952498852,0.05878693670783369,0.41964742285093226,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G50C4,Ac-A0,primary,Ac,A0,0.16693320358005354,0.09622292601996375,0.07071027756008978,0.7348589414690969,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G56C1,Ac-A0,primary,Ac,A0,0.09519561134944206,0.08834120556061321,0.0068544057888288434,0.07759013186803135,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G56C2,Ac-A0,primary,Ac,A0,0.09385130674468002,0.11083831267267975,-0.016987005927999732,-0.15325933351371573,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G56C3,Ac-A0,primary,Ac,A0,0.016225612739574683,0.14376295200175637,-0.1275373392621817,-0.8871363413616017,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G56C4,Ac-A0,primary,Ac,A0,0.08994538190301062,0.08473413272768679,0.005211249175323826,0.06150118031031733,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G57C1,Ac-A0,primary,Ac,A0,0.3146824375884133,0.21168517382363042,0.10299726376478288,0.4865587036841656,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G57C2,Ac-A0,primary,Ac,A0,0.34969932088134603,0.2090548262318188,0.14064449464952722,0.6727636820666744,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G57C3,Ac-A0,primary,Ac,A0,0.2436120797360826,0.12575098415102673,0.11786109558505586,0.9372578384237922,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G57C4,Ac-A0,primary,Ac,A0,0.2709860513824913,0.13766562589529047,0.13332042548720086,0.9684365622875634,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G60C1,Ac-A0,primary,Ac,A0,0.07835433695540003,0.043204152637843746,0.03515018431755629,0.8135834675939748,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G60C2,Ac-A0,primary,Ac,A0,0.09178750410273645,0.12685150327703268,-0.03506399917429623,-0.27641768736251787,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G60C3,Ac-A0,primary,Ac,A0,0.059457674723995636,0.02959919365668105,0.029858481067314587,1.0087599484513325,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G60C4,Ac-A0,primary,Ac,A0,0.06800587376742395,0.03750767465591261,0.030498199111511345,0.8131188987665939,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G10C1,Ab-A0,secondary,Ab,A0,0.05192304166105227,0.04416115658585313,0.007761885075199142,0.17576272170565466,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G10C2,Ab-A0,secondary,Ab,A0,0.06636707499929358,0.05506822608619652,0.011298848913097057,0.20517909720591568,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G10C3,Ab-A0,secondary,Ab,A0,0.05254980963378395,0.051719944426377236,0.0008298652074067159,0.016045361544964918,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G10C4,Ab-A0,secondary,Ab,A0,0.07300382467993993,0.06176603092207765,0.011237793757862283,0.18194132907843114,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G13C1,Ab-A0,secondary,Ab,A0,0.060373813201569065,0.050709201141576274,0.009664612059992791,0.19058892355669185,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G13C2,Ab-A0,secondary,Ab,A0,0.06026497835549912,0.0496522979480593,0.010612680407439817,0.2137399646344993,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G13C3,Ab-A0,secondary,Ab,A0,0.05199111771661697,0.04413799619368795,0.007853121522929017,0.17792202184411962,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G13C4,Ab-A0,secondary,Ab,A0,0.05423077280207627,0.056103988534595285,-0.0018732157325190152,-0.03338828096622646,improve,280
isu_ilcc_lpo,2028,ISU-ILCC_G14C1,Ab-A0,secondary,Ab,A0,0.0470486451988703,0.034903308295159155,0.012145336903711147,0.34797093733935874,worse,280
isu_ilcc_lpo,2028,ISU-ILCC_G14C2,Ab-A0,secondary,Ab,A0,0.03674697567714045,0.023755542289817515,0.012991433387322934,0.5468801018653879,worse,175
isu_ilcc_lpo,2028,ISU-ILCC_G14C3,Ab-A0,secondary,Ab,A0,0.020633804220766144,0.011309510033740474,0.00932429418702567,0.8244649113186896,worse,117
isu_ilcc_lpo,2028,ISU-ILCC_G14C4,Ab-A0,secondary,Ab,A0,0.033490966748502625,0.021506616881918395,0.01198434986658423,0.5572401243944614,worse,117
